# Created by M.D. Woods -- 2024-12-10 14:13:59.817869 -- NUM TARGETS: 1513
# Avg. 'c': -0.008497671095836087 +/- 0.037995761070720425
# Avg. 'x1': -0.08243076693919366 +/- 0.2914902035029742
# Avg. 'x0': 0.008616161355039656 +/- 0.00036897059947937867
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, x0, x0_err, x1, x1_err, t0, t0_err, c, c_err, chisquare, chisquare_err, hostMass, hostMass_err
510578, 241.232590, 53.912125, 0.37000, 0.37012, nan, nan, PanPlus, 41.4898, 0.1322, 3.58445e-05, 1.52374e-06, 0.58640, 0.30261, 56438.793, 0.269, -1.15349e-01, 0.0327927, -0.18, nan, 9.81420, 0.1
510597, 185.821045, 47.822838, 0.46000, 0.46098, nan, nan, PanPlus, 42.1286, 0.1681, 1.97935e-05, 9.71329e-07, 1.68371, 0.57605, 56438.727, 0.515, -8.42197e-02, 0.040476, -0.10, nan, 9.90660, 0.1
510638, 243.469391, 56.084244, 0.27000, 0.27006, nan, nan, PanPlus, 40.7271, 0.1224, 6.20148e-05, 2.2047e-06, 0.21805, 0.14379, 56439.668, 0.154, -7.59797e-02, 0.0275594, 0.19, nan, 8.65460, 0.1
520019, 241.861191, 54.457806, 0.26300, 0.26309, nan, nan, PanPlus, 40.7311, 0.137, 5.02922e-05, 2.47019e-06, -4.93321e-01, 0.27526, 56440.031, 0.299, -1.39300e-02, 0.0375544, 0.83, nan, 11.26600, 0.108
520022, 216.006653, 53.464119, 0.11900, 0.11941, nan, nan, PanPlus, 38.7279, 0.1283, 1.56413e-04, 6.03496e-06, 5.02013e-02, 0.15357, 56442.164, 0.205, 0.27165, 0.0311978, -0.02, nan, 9.82231, 0.1
520023, 245.239151, 55.154831, 0.26800, 0.26804, nan, nan, PanPlus, 40.5620, 0.1686, 5.99947e-05, 4.78487e-06, -5.95293e-01, 0.47343, 56441.508, 0.545, -2.79487e-02, 0.0607348, 0.17, nan, 11.32400, 0.013
520041, 184.138382, 45.962044, 0.54430, 0.54540, nan, nan, PanPlus, 42.7597, 0.1597, 1.21950e-05, 7.10016e-07, -1.01942e-01, 0.83308, 56456.559, 0.826, -1.69196e-01, 0.0577166, 2.41, nan, 10.67200, 0.272
520062, 244.451370, 54.633385, 0.30800, 0.30805, nan, nan, PanPlus, 41.3053, 0.1262, 3.55752e-05, 1.48855e-06, 0.30201, 0.283, 56456.508, 0.346, -3.95606e-02, 0.0335555, 4.37, nan, 10.63570, 0.1
520071, 215.503983, 53.619328, 0.41100, 0.41152, nan, nan, PanPlus, 41.9599, 0.1353, 1.97153e-05, 9.47083e-07, -2.04256e-01, 0.4322, 56461.543, 0.433, -4.61185e-02, 0.040149, 1.69, nan, 10.64100, 0.319
520077, 244.662933, 55.684216, 0.25000, 0.25004, nan, nan, PanPlus, 40.7105, 0.1477, 5.45843e-05, 2.36499e-06, -1.63328e+00, 0.38162, 56448.648, 0.154, -1.09544e-01, 0.0391416, 2.21, nan, 11.39310, 0.1
520188, 215.524033, 52.544643, 0.28000, 0.28049, nan, nan, PanPlus, 40.7343, 0.1238, 6.80694e-05, 2.02989e-06, 1.39789, 0.27197, 56482.633, 0.258, -6.68936e-02, 0.0251941, -0.01, nan, 8.40600, 0.199
530037, 333.670746, -1.050431, 0.27000, 0.26850, nan, nan, PanPlus, 40.6940, 0.1296, 7.27529e-05, 4.37603e-06, 0.37336, 0.22101, 56473.805, 0.088, -1.02605e-01, 0.0333127, 0.06, nan, 10.97920, 0.1
530086, 332.865967, -0.029742, 0.05200, 0.05076, nan, nan, PanPlus, 36.7279, 0.1355, 2.14901e-03, 0.000129961, 1.21200, 0.25611, 56459.320, 0.094, 5.19481e-02, 0.038145, -0.20, nan, 10.07370, 0.006
530112, 333.569214, 0.920858, 0.31600, 0.31444, nan, nan, PanPlus, 41.2385, 0.1325, 3.38545e-05, 1.37893e-06, -6.39454e-01, 0.27245, 56487.719, 0.283, -4.27307e-02, 0.0336123, 1.15, nan, 10.67800, 0.1275
530219, 351.528625, -0.319422, 0.33000, 0.32838, nan, nan, PanPlus, 41.4842, 0.1556, 3.09817e-05, 3.31122e-06, -9.90425e-01, 0.4459, 56472.758, 1.002, -1.25163e-01, 0.0700243, 3.22, nan, 11.10190, 0.1
530251, 334.634277, 1.114892, 0.41300, 0.41131, nan, nan, PanPlus, 41.9369, 0.1473, 1.50655e-05, 8.91792e-07, 1.99233e-02, 0.47311, 56492.719, 0.491, 7.54000e-02, 0.0503379, 0.90, nan, 9.38090, 0.1
540163, 36.072330, -3.309342, 0.33050, 0.32943, nan, nan, PanPlus, 41.3450, 0.1178, 2.65182e-05, 6.76248e-07, -2.55732e-01, 0.32888, 56516.238, 0.256, 4.99877e-02, 0.013383, 1.24, nan, 10.35900, 0.374
550041, 352.540436, -0.866428, 0.26000, 0.25847, nan, nan, PanPlus, 40.5913, 0.1281, 9.72745e-05, 5.90574e-06, 0.80949, 0.25359, 56558.883, 0.22, -1.82272e-01, 0.042884, 0.01, nan, 7.40000, 0.1
550059, 351.302917, -1.024506, 0.32000, 0.31839, nan, nan, PanPlus, 41.4340, 0.1827, 2.20530e-05, 3.31019e-06, -6.32812e-01, 0.49076, 56558.227, 0.46, 7.01919e-02, 0.10875, 2.66, nan, 10.24380, 0.1
550096, 52.776630, -26.397924, 0.22500, 0.22451, nan, nan, PanPlus, 40.0395, 0.1529, 1.06128e-04, 9.10977e-06, 1.21168, 0.51096, 56574.984, 0.469, 2.66133e-02, 0.0610268, 1.35, nan, 10.17500, 0.278
550137, 334.754089, 0.029656, 0.42100, 0.41931, nan, nan, PanPlus, 41.5714, 0.15, 2.43517e-05, 2.05455e-06, 0.56983, 0.59543, 56559.980, 0.557, 5.39543e-02, 0.0559353, 2.42, nan, 10.08600, 0.1
550154, 36.355568, -3.596208, 0.21100, 0.21003, nan, nan, PanPlus, 40.2717, 0.1354, 1.00208e-04, 3.48843e-06, 9.10700e-02, 0.29408, 56571.270, 0.345, -8.94134e-02, 0.0308409, 2.08, nan, 10.58200, 0.013
550202, 351.799896, -0.782928, 0.42200, 0.42027, nan, nan, PanPlus, 41.9535, 0.226, 2.73413e-05, 2.24199e-06, 0.48160, 0.61428, 56571.621, 0.77, -1.99196e-01, 0.10058, 0.01, nan, 9.75100, 0.1
550218, 332.927094, 0.901281, 0.38900, 0.38735, nan, nan, PanPlus, 41.6243, 0.1872, 2.43634e-05, 2.20606e-06, -1.55482e+00, 0.50099, 56556.004, 0.499, -1.05249e-01, 0.0661426, -0.21, nan, 9.16260, 0.1
560027, 35.850624, -3.083947, 0.44000, 0.43883, nan, nan, PanPlus, 41.8581, 0.1937, 2.62370e-05, 1.30995e-06, -4.62099e-01, 0.61157, 56569.207, 0.613, -1.55135e-01, 0.0516523, -0.06, nan, 12.10470, 0.1
560033, 353.598633, -0.683075, 0.08000, 0.07869, nan, nan, PanPlus, 37.7834, 0.1198, 5.45518e-04, 2.14229e-05, -2.42564e-01, 0.14847, 56578.410, 0.115, 0.10379, 0.0292918, -0.14, nan, 9.07144, 0.368
560054, 353.295807, -0.336408, 0.48160, 0.47980, nan, nan, PanPlus, 42.0467, 0.175, 1.87972e-05, 1.38299e-06, 1.64991, 0.78021, 56574.777, 0.856, -6.69416e-04, 0.0590393, 0.08, nan, 10.84000, 0.03
560087, 352.675507, -1.555989, 0.30800, 0.30641, nan, nan, PanPlus, 41.0314, 0.1572, 4.34615e-05, 2.45561e-06, -1.47396e+00, 0.43315, 56605.508, 0.549, -1.21815e-01, 0.0482239, -0.11, nan, 11.27000, 0.015
560121, 36.338795, -4.395261, 0.36600, 0.36491, nan, nan, PanPlus, 41.5709, 0.1348, 2.18926e-05, 7.687e-07, 8.97749e-02, 0.50879, 56595.133, 0.777, 4.99804e-02, 0.0174068, 0.69, nan, 8.46100, 0.1
560150, 333.960693, 1.227583, 0.20100, 0.19957, nan, nan, PanPlus, 39.9953, 0.1458, 9.10989e-05, 3.29847e-06, -1.49053e+00, 0.45227, 56590.855, 0.392, -4.02928e-02, 0.0315955, 0.08, nan, 11.45800, 0.0555
560152, 334.800201, 1.160222, 0.25000, 0.24851, nan, nan, PanPlus, 40.4754, 0.1499, 7.88266e-05, 3.71983e-06, -1.22912e-01, 0.83197, 56598.277, 0.723, -8.09792e-02, 0.0355748, 0.07, nan, 11.41600, 0.056
570022, 351.123840, -0.484342, 0.30300, 0.30141, nan, nan, PanPlus, 41.1529, 0.1576, 4.87837e-05, 1.93065e-06, 1.77740, 0.62441, 56597.098, 0.702, -9.24929e-02, 0.0351341, 1.14, nan, 9.49900, 0.145
570025, 335.059631, 0.377558, 0.30000, 0.29845, nan, nan, PanPlus, 40.7387, 0.1549, 5.68991e-05, 5.65627e-06, -2.50585e-01, 0.83307, 56610.148, 0.997, -6.82139e-02, 0.0662029, 1.97, nan, 9.97300, 0.4035
570056, 37.006680, -3.495033, 0.29100, 0.28998, nan, nan, PanPlus, 40.8234, 0.1368, 4.10118e-05, 3.75924e-06, 0.41360, 0.49155, 56605.871, 0.34, 8.89852e-02, 0.0612391, -0.13, nan, 10.81900, 0.19
570062, 353.101715, 0.295589, 0.12500, 0.12363, nan, nan, PanPlus, 38.9198, 0.1264, 3.19129e-04, 1.12417e-05, 0.12556, 0.25073, 56595.289, 0.243, -6.92026e-02, 0.0281843, 0.53, nan, 9.98879, 0.23
580104, 36.119640, -4.967300, 0.31000, 0.30895, nan, nan, PanPlus, 40.9206, 0.133, 4.33046e-05, 1.83375e-06, -7.29348e-01, 0.25452, 56638.688, 0.255, -2.88406e-02, 0.0347178, 0.75, nan, 11.54300, 0.016
580235, 150.234879, 2.579606, 0.33000, 0.33154, nan, nan, PanPlus, 41.1212, 0.1258, 3.33768e-05, 1.74461e-06, -3.31271e-01, 0.31017, 56643.863, 0.283, 1.55877e-02, 0.0395312, 0.46, nan, 9.28320, 0.1
580270, 130.200073, 44.590630, 0.29500, 0.29576, nan, nan, PanPlus, 41.0820, 0.1325, 4.18062e-05, 2.09559e-06, -1.46718e-02, 0.30496, 56639.473, 0.301, -5.85754e-02, 0.0357543, 1.98, nan, 9.85100, 0.1865
580275, 54.139133, -28.613928, 0.38300, 0.38250, nan, nan, PanPlus, 41.5356, 0.1922, 2.97385e-05, 1.27366e-06, -4.55174e-01, 0.91808, 56655.461, 0.913, -7.47957e-02, 0.0394748, -0.09, nan, 11.33000, 0.127
580276, 53.521389, -28.807699, 0.33900, 0.33851, nan, nan, PanPlus, 41.2468, 0.1469, 4.08782e-05, 1.47103e-06, 0.11949, 0.42344, 56652.391, 0.072, -8.15513e-02, 0.037596, -0.10, nan, 10.42100, 0.108
580300, 130.333664, 44.787704, 0.24000, 0.24072, nan, nan, PanPlus, 40.4725, 0.1272, 6.61044e-05, 3.53797e-06, -5.78277e-01, 0.31764, 56653.566, 0.347, -5.27686e-02, 0.0399152, 0.31, nan, 9.47700, 0.585
590002, 149.544861, 0.878306, 0.20000, 0.20139, nan, nan, PanPlus, 39.9639, 0.1297, 1.16373e-04, 4.32753e-06, -9.68265e-01, 0.27628, 56665.480, 0.2, -9.83091e-02, 0.0314612, -0.05, nan, 11.26900, 0.049
590031, 149.072906, 2.002344, 0.37700, 0.37859, nan, nan, PanPlus, 41.5737, 0.1534, 2.93530e-05, 2.3711e-06, -7.13226e-01, 0.60938, 56647.777, 0.477, -1.02175e-01, 0.0584803, -0.13, nan, 10.28300, 0.147
590194, 130.236938, 44.524326, 0.08951, 0.09015, nan, nan, PanPlus, 38.0374, 0.126, 5.69229e-04, 2.10079e-05, 0.27718, 0.18205, 56682.508, 0.021, 2.95988e-02, 0.0307709, 0.21, nan, 9.75408, 0.014
200132, 334.493988, -0.696892, 0.21000, 0.20856, nan, nan, PanPlus, 40.1962, 0.1302, 9.09156e-05, 4.51605e-06, 0.39454, 0.20308, 55841.191, 0.148, -2.28706e-02, 0.0323839, 1.07, nan, 9.05600, 0.742
520016, 185.337662, 46.970840, 0.45000, 0.45100, nan, nan, PanPlus, 42.0941, 0.161, 2.09897e-05, 7.44351e-07, 1.10928, 0.56178, 56423.117, 0.747, -7.41428e-02, 0.0353123, 0.05, nan, 10.01100, 0.385
350180, 53.462730, -28.137632, 0.29000, 0.28952, nan, nan, PanPlus, 41.0753, 0.1554, 4.09137e-05, 1.61338e-06, 0.46811, 0.73248, 55950.238, 0.741, -2.17479e-02, 0.0357805, 2.35, nan, 8.88500, 0.558
380199, 215.233185, 53.008881, 0.46000, 0.46055, nan, nan, PanPlus, 42.1531, 0.1467, 1.83108e-05, 7.3394e-07, 1.80393, 0.50343, 56039.145, 0.552, -3.90261e-02, 0.0362895, 0.08, nan, 10.68300, 0.434
722, 0.705703, 0.751234, 0.08634, 0.08504, nan, nan, PanPlus, 37.9685, 0.1308, 7.43380e-04, 4.90131e-05, -4.76792e-01, 0.18671, 53610.883, 0.677, -8.12885e-02, 0.0348371, 0.04, nan, 10.81220, 0.056
744, 329.198486, 0.317498, 0.12825, 0.12694, nan, nan, PanPlus, 38.8464, 0.1359, 2.68706e-04, 1.40829e-05, 1.38840, 0.31539, 53612.902, 0.767, 7.68399e-02, 0.0334164, 0.07, nan, 9.90923, 0.075
762, 15.535334, -0.878981, 0.19138, 0.19009, nan, nan, PanPlus, 39.9900, 0.1359, 1.27643e-04, 4.43684e-06, 1.12578, 0.27341, 53625.156, 0.299, -3.42166e-02, 0.0286812, 1.37, nan, 11.23600, 0.075
774, 25.463467, -0.876399, 0.09333, 0.09227, nan, nan, PanPlus, 38.1947, 0.1308, 6.03235e-04, 2.25151e-05, 0.64386, 0.16049, 53609.355, 0.166, -1.62889e-02, 0.0256136, 0.16, nan, 10.19050, 0.101
1032, 46.795696, 1.119552, 0.12976, 0.12904, nan, nan, PanPlus, 38.9098, 0.1436, 1.64794e-04, 8.52453e-06, -2.53879e+00, 0.20442, 53626.535, 0.209, 5.57623e-02, 0.0381823, -0.01, nan, 10.27770, 0.067
1112, 339.017639, -0.375189, 0.25761, 0.25609, nan, nan, PanPlus, 40.6649, 0.1937, 5.51564e-05, 3.38601e-06, -6.05518e-01, 0.71727, 53630.141, 0.698, -1.67525e-02, 0.0530238, 0.29, nan, 11.35100, 0.059
1241, 337.672516, -0.776589, 0.08979, 0.08848, nan, nan, PanPlus, 37.9325, 0.1247, 5.05574e-04, 1.98924e-05, -5.41966e-01, 0.0789067, 53635.367, 0.078, 6.12537e-02, 0.0232421, 0.96, nan, 9.91509, 0.103
1253, 323.799042, 0.163079, 0.26307, 0.26166, nan, nan, PanPlus, 40.5103, 0.1701, 7.36276e-05, 3.93968e-06, -9.30559e-01, 0.47526, 53634.312, 0.444, -1.14938e-01, 0.0486739, 0.01, nan, 11.15300, 0.093
1371, 349.373810, 0.429384, 0.11934, 0.11797, nan, nan, PanPlus, 38.5407, 0.1251, 5.42027e-04, 1.72402e-05, 0.79020, 0.0969322, 53633.305, 0.107, -9.26553e-02, 0.021036, 1.79, nan, 10.53720, 0.067
1580, 45.323063, -0.644066, 0.18400, 0.18322, nan, nan, PanPlus, 39.6174, 0.1343, 1.70711e-04, 1.04708e-05, 0.89354, 0.2362, 53634.035, 0.209, -2.23044e-02, 0.0299121, 0.94, nan, 10.75000, 0.04
1794, 317.836823, -0.445333, 0.14191, 0.14070, nan, nan, PanPlus, 39.2638, 0.1358, 2.04512e-04, 1.01262e-05, 1.16813, 0.32011, 53624.680, 0.549, 4.62914e-02, 0.0281913, 1.13, nan, 11.03280, 0.076
2017, 328.943329, 0.593518, 0.26309, 0.26162, nan, nan, PanPlus, 40.8144, 0.1915, 6.79902e-05, 4.0199e-06, 1.42669, 0.57173, 53636.012, 0.571, -9.86084e-02, 0.0491579, 1.27, nan, 10.54700, 0.076
2165, 17.091730, -0.096247, 0.28800, 0.28663, nan, nan, PanPlus, 41.0388, 0.163, 5.20385e-05, 2.51907e-06, 0.51861, 0.5816, 53634.352, 0.487, -1.17190e-01, 0.043924, 1.73, nan, 9.48500, 0.186
2246, 50.090420, -0.885593, 0.19490, 0.19422, nan, nan, PanPlus, 39.9476, 0.1421, 9.13383e-05, 4.41143e-06, 0.33171, 0.36601, 53634.246, 0.337, 8.03852e-02, 0.0353569, 0.12, nan, 10.79800, 0.099
2330, 6.807123, 1.120598, 0.21320, 0.21179, nan, nan, PanPlus, 40.4862, 0.1893, 4.49012e-05, 2.61981e-06, -1.86288e+00, 0.58434, 53635.449, 0.501, 4.49249e-02, 0.0575543, 4.20, nan, 9.87200, 0.099
2372, 40.520721, -0.540850, 0.18046, 0.17959, nan, nan, PanPlus, 39.6387, 0.1297, 1.35747e-04, 4.51795e-06, 0.31248, 0.2154, 53636.770, 0.229, 3.32212e-02, 0.0274799, 0.18, nan, 10.59700, 0.072
2422, 1.994533, 0.638195, 0.26500, 0.26350, nan, nan, PanPlus, 40.7234, 0.1507, 7.88444e-05, 3.17234e-06, 1.03694, 0.33088, 53639.629, 0.363, -1.64419e-01, 0.0400435, 0.46, nan, 9.37100, 0.189
2440, 42.633732, 0.807796, 0.19114, 0.19030, nan, nan, PanPlus, 40.0287, 0.1389, 1.24945e-04, 4.92278e-06, 0.42458, 0.29465, 53634.984, 0.334, -7.49425e-02, 0.0289216, 1.99, nan, 10.32500, 0.071
2533, 31.220692, -0.326468, 0.34000, 0.33881, nan, nan, PanPlus, 41.1597, 0.1796, 4.48177e-05, 2.93329e-06, 1.77526, 0.71294, 53640.379, 0.651, -7.59912e-02, 0.0519779, 0.00, nan, 9.75500, 0.188
2561, 46.343418, 0.858359, 0.11813, 0.11741, nan, nan, PanPlus, 38.7064, 0.1253, 2.73928e-04, 1.20587e-05, -8.72703e-02, 0.11477, 53639.246, 0.141, 4.92456e-02, 0.0246904, 0.03, nan, 6.89136, 0.033
2635, 52.704308, -1.238076, 0.14370, 0.14311, nan, nan, PanPlus, 39.1301, 0.1274, 2.62075e-04, 1.30944e-05, 0.85955, 0.13688, 53640.273, 0.175, -3.36801e-02, 0.0247595, 0.09, nan, 9.59628, 0.054
2689, 24.900312, -0.758714, 0.16149, 0.16036, nan, nan, PanPlus, 39.2908, 0.1317, 1.80712e-04, 6.4465e-06, 1.39861, 0.19615, 53637.051, 0.187, 8.48769e-02, 0.0279193, 1.11, nan, 11.35100, 0.092
2789, 344.201447, 0.401109, 0.29048, 0.28890, nan, nan, PanPlus, 40.8712, 0.1776, 5.38134e-05, 3.20403e-06, -7.62723e-01, 0.54938, 53636.293, 0.516, -1.04238e-01, 0.0548907, -0.21, nan, 11.22400, 0.16
2916, 315.921722, 0.569566, 0.12420, 0.12303, nan, nan, PanPlus, 38.7329, 0.133, 2.26186e-04, 1.29823e-05, -7.74596e-01, 0.23465, 53643.852, 0.164, 7.63810e-02, 0.034855, 0.31, nan, 9.77924, 0.008
2992, 55.497040, -0.782655, 0.12660, 0.12608, nan, nan, PanPlus, 38.6554, 0.1292, 2.13758e-04, 1.13015e-05, -9.57693e-01, 0.14253, 53641.160, 0.202, 0.11633, 0.0298147, 2.57, nan, 9.72723, 0.057
3080, 16.932343, -1.039495, 0.17440, 0.17315, nan, nan, PanPlus, 39.4867, 0.1281, 1.80895e-04, 6.25643e-06, 0.10971, 0.19304, 53647.637, 0.146, -3.84231e-02, 0.024189, 0.97, nan, 10.96100, 0.104
3087, 20.406706, -0.977236, 0.16551, 0.16431, nan, nan, PanPlus, 39.3719, 0.1278, 1.78199e-04, 6.23146e-06, 0.53138, 0.19355, 53648.895, 0.144, 1.47490e-02, 0.0246606, 0.81, nan, 9.66400, 0.087
3317, 26.962612, 0.640600, 0.16101, 0.15991, nan, nan, PanPlus, 39.3085, 0.1295, 1.64624e-04, 5.5298e-06, -5.17365e-01, 0.18766, 53646.410, 0.298, 2.89208e-02, 0.0250874, 0.80, nan, 10.05400, 0.068
3377, 54.156151, 1.079169, 0.24510, 0.24448, nan, nan, PanPlus, 40.2086, 0.1424, 1.06695e-04, 5.81844e-06, 1.03651, 0.31276, 53645.910, 0.328, -6.83841e-02, 0.0369043, 2.28, nan, 9.66600, 0.194
3451, 334.069244, 0.708130, 0.24984, 0.24835, nan, nan, PanPlus, 40.3170, 0.1458, 9.40268e-05, 4.14037e-06, 0.69660, 0.32898, 53645.145, 0.326, -4.84845e-02, 0.0379036, 0.92, nan, 10.83900, 0.115
3452, 334.671509, 0.639188, 0.23114, 0.22967, nan, nan, PanPlus, 40.2255, 0.1409, 1.07614e-04, 4.77829e-06, 0.90846, 0.27329, 53648.488, 0.274, -8.58850e-02, 0.0363171, 0.01, nan, 9.23000, 0.082
3592, 19.052437, 0.791937, 0.08658, 0.08544, nan, nan, PanPlus, 37.9439, 0.1237, 7.06925e-04, 1.95727e-05, -1.41065e-01, 0.0717227, 53645.062, 0.063, -3.27464e-02, 0.0203862, 0.09, nan, 10.18530, 0.057
4000, 31.016014, -0.365828, 0.27770, 0.27656, nan, nan, PanPlus, 40.9535, 0.1988, 4.01026e-05, 2.60012e-06, -1.08382e+00, 0.61043, 53643.000, 0.853, -8.18899e-03, 0.0649096, 1.05, nan, 10.91900, 0.072
4046, 354.498322, 0.642106, 0.27700, 0.27545, nan, nan, PanPlus, 40.7085, 0.1627, 5.64775e-05, 2.68335e-06, 0.77439, 0.52506, 53645.840, 0.508, 3.46664e-03, 0.0438028, -0.28, nan, 9.35900, 0.302
4241, 12.237703, -0.905740, 0.33200, 0.33052, nan, nan, PanPlus, 41.2627, 0.1768, 3.76372e-05, 2.22956e-06, 0.26994, 0.6656, 53638.488, 0.747, -5.47018e-02, 0.0566251, -0.35, nan, 9.26100, 0.21
4679, 21.528351, 0.676858, 0.33240, 0.33104, nan, nan, PanPlus, 41.1416, 0.1665, 3.34310e-05, 2.60352e-06, 0.97943, 0.74096, 53654.336, 0.657, 9.31465e-02, 0.0606909, -0.43, nan, 9.22500, 0.171
5103, 359.884460, 0.737165, 0.16199, 0.16060, nan, nan, PanPlus, 39.3236, 0.1279, 1.63638e-04, 5.33451e-06, -2.28389e-01, 0.15376, 53654.621, 0.153, 2.30717e-02, 0.02733, 0.71, nan, 9.08600, 0.074
5391, 52.341984, -1.094704, 0.30090, 0.30022, nan, nan, PanPlus, 40.9393, 0.1793, 4.64448e-05, 3.56216e-06, 0.31787, 0.59563, 53658.762, 0.618, -1.64291e-02, 0.0594524, -0.33, nan, 9.29900, 0.089
5395, 49.640949, 0.123341, 0.11700, 0.11635, nan, nan, PanPlus, 38.7279, 0.1252, 3.66371e-04, 1.51766e-05, 1.19139, 0.13652, 53663.879, 0.151, -4.32131e-03, 0.0230964, 0.22, nan, 8.49999, 0.075
5533, 328.669952, 0.413430, 0.22028, 0.21887, nan, nan, PanPlus, 40.1984, 0.1461, 7.52713e-05, 4.03417e-06, -4.97473e-01, 0.40148, 53667.535, 0.504, 9.83603e-03, 0.0417015, -0.11, nan, 9.95900, 0.08
5549, 3.250535, 0.248223, 0.12124, 0.11992, nan, nan, PanPlus, 38.7128, 0.123, 3.13774e-04, 9.22106e-06, 0.25330, 0.0983485, 53666.090, 0.106, 1.33115e-02, 0.0218215, 0.09, nan, 8.58120, 0.096
5550, 3.598291, 0.333052, 0.15629, 0.15493, nan, nan, PanPlus, 39.2158, 0.1273, 2.57651e-04, 6.8511e-06, 1.90373, 0.19845, 53671.469, 0.196, -4.09601e-02, 0.0214746, 1.13, nan, 9.56400, 0.094
5635, 333.182770, -0.034922, 0.17979, 0.17839, nan, nan, PanPlus, 40.0579, 0.147, 9.75537e-05, 4.77949e-06, 6.69494e-02, 0.40607, 53662.293, 0.324, -2.08260e-02, 0.0371584, 6.44, nan, 9.48300, 0.062
5717, 17.895966, -0.005896, 0.25170, 0.25037, nan, nan, PanPlus, 40.6582, 0.1445, 6.66254e-05, 2.84665e-06, 1.31285, 0.43886, 53664.152, 0.408, -3.84991e-02, 0.0397429, 1.20, nan, 9.43100, 0.116
5736, 22.862734, -0.631618, 0.25300, 0.25175, nan, nan, PanPlus, 40.5443, 0.1316, 6.24202e-05, 2.49327e-06, -1.78697e-01, 0.31791, 53665.754, 0.296, -1.75006e-03, 0.0361341, -0.12, nan, 10.47400, 0.179
5751, 11.634153, 0.838215, 0.13056, 0.12929, nan, nan, PanPlus, 38.9181, 0.1236, 2.00140e-04, 5.98032e-06, 0.75683, 0.14683, 53666.203, 0.162, 0.15861, 0.0248327, -0.01, nan, 10.13540, 0.084
5957, 34.760574, -0.272839, 0.28030, 0.27924, nan, nan, PanPlus, 40.8499, 0.1467, 6.01822e-05, 2.71385e-06, -1.46479e-01, 0.44334, 53666.711, 0.391, -1.16975e-01, 0.0431301, 0.27, nan, 10.46300, 0.078
6057, 52.553604, -0.974586, 0.06707, 0.06652, nan, nan, PanPlus, 37.3263, 0.1307, 7.62316e-04, 4.6836e-05, -4.20489e-01, 0.10878, 53663.621, 0.101, 0.12354, 0.0276625, 0.08, nan, 9.52798, 0.049
6108, 1.806597, 0.348985, 0.25950, 0.25800, nan, nan, PanPlus, 40.6032, 0.1534, 5.51284e-05, 2.80351e-06, 0.45693, 0.64828, 53675.145, 0.628, 4.23644e-02, 0.0442733, -0.13, nan, 9.32300, 0.119
6192, 348.464996, 1.256988, 0.27247, 0.27091, nan, nan, PanPlus, 40.6801, 0.1841, 4.85134e-05, 2.30899e-06, -1.95239e+00, 0.8047, 53672.832, 0.523, -5.62718e-02, 0.0497623, -0.18, nan, 9.63900, 0.111
6196, 337.631165, -0.502662, 0.28135, 0.27980, nan, nan, PanPlus, 40.5998, 0.1536, 5.39379e-05, 2.72954e-06, -1.42234e+00, 0.57867, 53669.473, 0.18, -8.83676e-03, 0.0466309, 0.69, nan, 11.40600, 0.14
6249, 3.265553, -0.620118, 0.29506, 0.29354, nan, nan, PanPlus, 40.9534, 0.1569, 4.41462e-05, 2.07687e-06, 0.60699, 0.67891, 53675.410, 0.577, 3.16758e-02, 0.0456226, -0.09, nan, 10.04700, 0.107
6304, 26.497623, 1.195954, 0.19093, 0.18979, nan, nan, PanPlus, 39.8048, 0.1328, 9.54766e-05, 3.11336e-06, -4.92974e-01, 0.38969, 53673.086, 0.277, 7.28831e-02, 0.0294305, -0.05, nan, 10.65600, 0.055
6315, 310.482819, 1.091998, 0.26700, 0.26576, nan, nan, PanPlus, 40.4146, 0.1446, 9.55263e-05, 4.49365e-06, -9.77635e-02, 0.37177, 53676.676, 0.347, -1.85236e-01, 0.0379789, 1.92, nan, 9.72000, 0.229
6406, 46.088615, -1.062960, 0.12449, 0.12377, nan, nan, PanPlus, 38.7327, 0.1237, 3.19540e-04, 1.34154e-05, 0.12720, 0.13276, 53674.777, 0.106, 9.80068e-03, 0.0229306, 0.51, nan, 10.00620, 0.054
6422, 349.138794, -0.663224, 0.18645, 0.18501, nan, nan, PanPlus, 39.7263, 0.1271, 1.76622e-04, 5.39065e-06, 0.81174, 0.21571, 53667.992, 0.268, -1.02463e-01, 0.0233676, 0.13, nan, 9.76500, 0.093
6558, 21.701672, -1.238135, 0.05739, 0.05631, nan, nan, PanPlus, 37.0019, 0.1299, 1.84404e-03, 5.60052e-05, 1.05720, 0.0914463, 53675.027, 0.092, -1.76009e-02, 0.0230143, 0.25, nan, 9.21842, 0.062
6699, 322.814972, -1.056985, 0.31060, 0.30915, nan, nan, PanPlus, 41.1820, 0.1767, 4.33720e-05, 2.29688e-06, -6.38146e-01, 0.68689, 53675.418, 0.159, -1.33829e-01, 0.0484891, 0.32, nan, 10.65500, 0.14
6780, 328.068604, 0.267062, 0.20406, 0.20268, nan, nan, PanPlus, 39.9193, 0.1513, 9.19802e-05, 6.14424e-06, -1.73897e+00, 0.38562, 53665.559, 0.417, -2.28332e-02, 0.0452322, 0.10, nan, 11.27200, 0.08
